종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2020-05-31 16:57,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2020-05-31 16:51,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2020-05-31 16:49,부산광역시 강서구 강동동,강서소방서/강동119안전센터
구급,1차출동,2020-05-31 16:49,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구조,1차출동,2020-05-31 16:48,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2020-05-31 16:46,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2020-05-31 16:43,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구조,1차출동,2020-05-31 16:42,부산광역시 수영구 수영동,남부소방서/망미119안전센터
구급,1차출동,2020-05-31 16:41,부산광역시 금정구 오륜동,금정소방서/부곡119안전센터
구급,1차출동,2020-05-31 16:40,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2020-05-31 16:38,부산광역시 강서구 대저2동,강서소방서/대저119안전센터
구급,1차출동,2020-05-31 16:31,부산광역시 기장군 기장읍 대라리,기장소방서/기장119안전센터
기타,1차출동,2020-05-31 16:27,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2020-05-31 16:27,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
구급,1차출동,2020-05-31 16:26,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
화재,1차출동,2020-05-31 16:25,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구조,1차출동,2020-05-31 16:23,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2020-05-31 16:22,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-05-31 16:22,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2020-05-31 16:22,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2020-05-31 16:17,부산광역시 동래구 명장동,동래소방서/수안119안전센터
구급,1차출동,2020-05-31 16:14,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구조,1차출동,2020-05-31 16:12,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구급,1차출동,2020-05-31 16:09,부산광역시 기장군 정관읍 달산리,기장소방서/정관119안전센터
구급,1차출동,2020-05-31 16:08,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구조,1차출동,2020-05-31 16:07,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-05-31 16:05,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2020-05-31 16:05,부산광역시 기장군 기장읍 청강리,기장소방서/기장119안전센터
기타,1차출동,2020-05-31 16:02,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2020-05-31 16:01,부산광역시 강서구 성북동,강서소방서/녹산119안전센터
구조,1차출동,2020-05-31 16:01,부산광역시 강서구 성북동,강서소방서/녹산119안전센터
구급,1차출동,2020-05-31 16:01,부산광역시 강서구 성북동,강서소방서/녹산119안전센터
구급,1차출동,2020-05-31 16:00,부산광역시 부산진구 부암동,부산진소방서/부암119안전센터
구급,1차출동,2020-05-31 15:59,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2020-05-31 15:55,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2020-05-31 15:55,부산광역시 영도구 남항동3가,항만소방서/영선119안전센터
구급,1차출동,2020-05-31 15:54,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2020-05-31 15:53,부산광역시 해운대구 반송동,금정소방서/반송119안전센터
구급,1차출동,2020-05-31 15:48,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구조,1차출동,2020-05-31 15:46,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2020-05-31 15:39,부산광역시 기장군 기장읍 청강리,기장소방서/기장119안전센터
기타,1차출동,2020-05-31 15:37,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2020-05-31 15:35,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2020-05-31 15:34,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2020-05-31 15:32,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-05-31 15:32,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2020-05-31 15:31,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2020-05-31 15:31,부산광역시 기장군 정관읍 예림리,기장소방서/정관119안전센터
구조,1차출동,2020-05-31 15:28,부산광역시 기장군 기장읍 동부리,기장소방서/기장119안전센터
구급,1차출동,2020-05-31 15:27,부산광역시 중구 부평동4가,중부소방서/창선119안전센터
구조,1차출동,2020-05-31 15:24,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2020-05-31 15:21,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2020-05-31 15:19,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2020-05-31 15:15,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2020-05-31 15:14,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2020-05-31 15:09,부산광역시 기장군 정관읍 매학리,기장소방서/정관119안전센터
구급,1차출동,2020-05-31 15:05,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
기타,1차출동,2020-05-31 15:05,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구조,1차출동,2020-05-31 15:02,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2020-05-31 15:02,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2020-05-31 15:01,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2020-05-31 15:01,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2020-05-31 14:59,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2020-05-31 14:56,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구조,1차출동,2020-05-31 14:53,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2020-05-31 14:52,부산광역시 해운대구 우동,해운대소방서/센텀119안전센터
구급,1차출동,2020-05-31 14:52,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2020-05-31 14:48,부산광역시 해운대구 우동,해운대소방서/센텀119안전센터
구급,1차출동,2020-05-31 14:46,부산광역시 강서구 죽림동,강서소방서/강동119안전센터
구급,1차출동,2020-05-31 14:45,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구급,1차출동,2020-05-31 14:36,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2020-05-31 14:31,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구조,1차출동,2020-05-31 14:30,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2020-05-31 14:27,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2020-05-31 14:24,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구조,1차출동,2020-05-31 14:23,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2020-05-31 14:23,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-05-31 14:23,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2020-05-31 14:22,부산광역시 남구 감만동,남부소방서/감만119안전센터
구조,1차출동,2020-05-31 14:18,부산광역시 중구 부평동2가,중부소방서/창선119안전센터
구급,1차출동,2020-05-31 14:13,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-05-31 14:08,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구급,1차출동,2020-05-31 14:04,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2020-05-31 14:02,부산광역시 수영구 광안동,남부소방서/광안119안전센터
기타,1차출동,2020-05-31 13:57,부산광역시 동래구 안락동,동래소방서/연산119안전센터
기타,1차출동,2020-05-31 13:45,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구조,1차출동,2020-05-31 13:41,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2020-05-31 13:38,부산광역시 강서구 명지동,강서소방서/신호119안전센터
기타,1차출동,2020-05-31 13:38,부산광역시 서구 부민동3가,강서소방서/지사119안전센터
구급,1차출동,2020-05-31 13:37,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구조,1차출동,2020-05-31 13:34,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2020-05-31 13:34,부산광역시 남구 용호동,남부소방서/용당119안전센터
구조,1차출동,2020-05-31 13:33,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구조,1차출동,2020-05-31 13:28,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2020-05-31 13:27,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-05-31 13:25,부산광역시 동구 초량동,중부소방서/초량119안전센터
구조,1차출동,2020-05-31 13:24,부산광역시 영도구 청학동,항만소방서/청학119안전센터
구급,1차출동,2020-05-31 13:24,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구조,1차출동,2020-05-31 13:24,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
기타,1차출동,2020-05-31 13:21,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2020-05-31 13:20,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2020-05-31 13:19,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2020-05-31 13:18,부산광역시 영도구 영선동4가,항만소방서/영선119안전센터
구조,1차출동,2020-05-31 13:16,부산광역시 서구 동대신동1가,중부소방서/부민119안전센터
구급,1차출동,2020-05-31 13:16,부산광역시 동래구 수안동,동래소방서/수안119안전센터
구조,1차출동,2020-05-31 13:15,부산광역시 서구 동대신동1가,중부소방서/부민119안전센터
구급,1차출동,2020-05-31 13:15,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구급,1차출동,2020-05-31 13:13,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2020-05-31 13:13,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구급,1차출동,2020-05-31 13:12,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2020-05-31 13:12,부산광역시 연제구 연산동,동래소방서/양정119안전센터
기타,1차출동,2020-05-31 13:10,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2020-05-31 13:09,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구급,1차출동,2020-05-31 13:07,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2020-05-31 13:06,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2020-05-31 13:05,부산광역시 북구 구포동,북부소방서/구포119안전센터
