"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",신명유치원,부산광역시 강서구 명지국제7로 178 (명지동) 신명유치원,부산광역시 강서구 명지동 3427,35.09523277,128.9207155,부산광역시 강서구,부산강서,N,,,2022-03-20
"초등학교",신명초등학교,부산광역시 강서구 명지국제7로 178 (명지동) 신명초등학교,부산광역시 강서구 명지동 3427,35.09523277,128.9207155,부산광역시 강서구,부산강서,N,,,2022-03-20
"초등학교",신호초등학교,부산광역시 강서구 신호산단2로75번길 12 (신호동) 신호초등학교,부산광역시 강서구 신호동 254,35.08196953,128.8785862,부산광역시 강서구,부산강서,N,,16,2022-03-20
"유치원",신호초등학교병설유치원,부산광역시 강서구 신호산단2로75번길 12 (신호동) 신호초등학교 병설유치원,부산광역시 강서구 신호동 254,35.08196953,128.8785862,부산광역시 강서구,부산강서,N,,,2022-03-20
"어린이집",에코파랑새어린이집,부산광역시 강서구 범방3로46번길 11 (범방동) 에코파랑새 어린이집,부산광역시 강서구 범방동 1901-5,35.147375,128.881323,부산광역시 강서구,부산강서,N,,,2022-03-20
"유치원",오션유치원,부산광역시 강서구 명지오션시티6로 72 (명지동) 오션유치원,부산광역시 강서구 명지동 3241-3,35.08029669,128.9070666,부산광역시 강서구,부산강서,N,,,2022-03-20
"초등학교",오션초등학교,부산광역시 강서구 명지오션시티6로 72 (명지동) 오션초등학교,부산광역시 강서구 명지동 3241-3,35.08029669,128.9070666,부산광역시 강서구,부산강서,Y,2,8,2022-03-20
"어린이집",제일어린이집,부산광역시 강서구 송정길43번길 16 (송정동) 제일어린이집,부산광역시 강서구 송정동 1191-27,35.10041581,128.8419611,부산광역시 강서구,부산강서,N,,16,2022-03-20
"초등학교",천가초등학교,부산광역시 강서구 동선길 135 (성북동) 천가초등학교,부산광역시 강서구 성북동 344,35.05234602,128.8312677,부산광역시 강서구,부산강서,N,,4~6,2022-03-20
"유치원",천가초등학교병설유치원,부산광역시 강서구 동선길 135 (성북동) 천가초등학교병설유치원,부산광역시 강서구 성북동 344,35.05234602,128.8312677,부산광역시 강서구,부산강서,N,,,2022-03-20
"어린이집",파랑새어린이집,부산광역시 강서구 낙동남로 458-2 (녹산동) 파랑새어린이집,부산광역시 강서구 녹산동 846,35.11210702,128.8701154,부산광역시 강서구,부산강서,Y,2,30,2022-03-20
"어린이집",현대어린이집,부산광역시 강서구 호계로145번길 8 (죽동동) 현대어린이집,부산광역시 강서구 죽동동 342-3,35.20464197,128.8911841,부산광역시 강서구,부산강서,Y,2,16,2022-03-20
"유치원",현대유치원,부산광역시 강서구 호계로145번길 8 (죽동동) 현대유치원,부산광역시 강서구 죽동동 342-3,35.20464197,128.8911841,부산광역시 강서구,부산강서,N,,,2022-03-20
"유치원",명지꿈자람유치원,부산광역시 강서구 명지국제8로 199(명지동) 명지꿈자람유치원,부산광역시 강서구 명지동 1760-4,35.0995018864,128.9150379324,부산광역시 강서구,부산강서,N,,24,2022-03-20
"유치원",명지가온유치원,부산광역시 강서구 명지오션시티6로 6(명지동) 명지가온유치원,부산광역시 강서구 명지동 3242-2,35.0802536286,128.9084056758,부산광역시 강서구,부산강서,Y,2,16,2022-03-20
