"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",아름빛유치원,부산광역시 사하구 다대동로 74(다대동),부산광역시 사하구 다대동 216,35.058058,128.9756293,부산광역시 사하구청,사하경찰서,N,0,7,2022-03-25
"유치원",봄봄의뜰유치원,부산광역시 사하구 다대로 438(다대동),부산광역시 사하구 다대동 113-10,35.063874,128.978636,부산광역시 사하구청,사하경찰서,N,0,4,2022-03-25
"유치원",푸르네유치원,부산광역시 사하구 윤공단로 124(다대동),부산광역시 사하구 다대동 927-1,35.06141862,128.972418,부산광역시 사하구청,사하경찰서,N,0,13,2022-03-25
"어린이집",풀잎어린이집,부산광역시 사하구 승학로 80(당리동),부산광역시 사하구 당리동 320-4,35.103966,128.9764389,부산광역시 사하구청,사하경찰서,N,0,7,2022-03-25
"유치원",참사랑유치원,부산광역시 사하구 다대로 52(괴정동),부산광역시 사하구 당리동 540-3,35.097899,128.9772561,부산광역시 사하구청,사하경찰서,N,0,24,2022-03-25
"유치원",호돌유치원,부산광역시 사하구 제석로95번길 99(당리동),부산광역시 사하구 당리동 39-9,35.11089794,128.9757467,부산광역시 사하구청,사하경찰서,N,0,6,2022-03-25
"유치원",봉우리유치원,부산광역시 사하구 신산북로43번길 55(신평동),부산광역시 사하구 신평동 214,35.09292664,128.970746,부산광역시 사하구청,사하경찰서,N,0,4,2022-03-25
"유치원",항도유치원,부산광역시 사하구 다대로116번길 54(신평동),부산광역시 사하구 신평동 128-6,35.093325,128.976937,부산광역시 사하구청,사하경찰서,N,0,3,2022-03-25
"유치원",신익유치원,부산광역시 사하구 비봉로 36(신평동),부산광역시 사하구 신평동 409-13,35.097261,128.9649993,부산광역시 사하구청,사하경찰서,N,0,11,2022-03-25
"유치원",하늘유치원,부산광역시 사하구 하신중앙로 170(신평동),부산광역시 사하구 신평동 400,35.09384639,128.9642827,부산광역시 사하구청,사하경찰서,N,0,14,2022-03-25
"유치원",제일유치원(휴원),부산광역시 사하구 장림번영로28번길 44-1,부산광역시 사하구 장림동 853,35.07910815,128.9670734,부산광역시 사하구청,사하경찰서,N,0,1,2022-03-25
"유치원",목화유치원,부산광역시 사하구 장평로133번길 40-1(장림동),부산광역시 사하구 장림동 606-2,35.07805779,128.9711525,부산광역시 사하구청,사하경찰서,N,0,16,2022-03-25
"유치원",BLK유치원,부산광역시 사하구 다대로 235(장림동),부산광역시 사하구 장림동 185-10,35.081249,128.977696,부산광역시 사하구청,사하경찰서,N,0,9,2022-03-25
"유치원",지산유치원,부산광역시 사하구 장평로 117-4(장림동),부산광역시 사하구 장림동 597,35.076235,128.972297,부산광역시 사하구청,사하경찰서,N,0,16,2022-03-25
"유치원",한림가락유치원,부산광역시 사하구 하신중앙로 265(하단동),부산광역시 사하구 하단동 1176,35.09992771,128.9584854,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",백조유치원,부산광역시 사하구 낙동남로1357번길 11(하단동),부산광역시 사하구 하단동 870-235,35.107139,128.9598945,부산광역시 사하구청,사하경찰서,N,0,5,2022-03-25
"유치원",미엘(구 가락강변)유치원,부산광역시 사하구 하신번영로 365(하단동),부산광역시 사하구 하단동 1161-2,35.11029776,128.9585361,부산광역시 사하구청,사하경찰서,N,0,12,2022-03-25
"유치원",길메리유치원,부산광역시 사하구 하신번영로328번길 26(하단동),부산광역시 사하구 하단동 503-6,35.10964924,128.9607447,부산광역시 사하구청,사하경찰서,N,0,9,2022-03-25
"유치원",햇빛유치원,부산광역시 사하구 승학로229번길 11(괴정동),부산광역시 사하구 괴정동 1066-1,35.10190831,128.989324,부산광역시 사하구청,사하경찰서,N,0,6,2022-03-25
"유치원",우리아이유치원,부산광역시 사하구 다대로 277번길 132,부산광역시 사하구 장림동 12,35.076051,128.9831998,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",꿈누리유치원,부산광역시 사하구 두송로 26번길 62(장림동),부산광역시 사하구 장림동 24,35.07658886,128.9801107,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",예그랑유치원,부산광역시 사하구 다대로 620(다대동),부산광역시 사하구 다대동 948-1,35.05135584,128.9701335,부산광역시 사하구청,사하경찰서,N,0,9,2022-03-25
"유치원",메이플유치원,부산광역시 사하구 윤공단로 17번길 83,부산광역시 사하구 다대동 1551-21,35.05531879,128.9660554,부산광역시 사하구청,사하경찰서,N,0,6,2022-03-25
"유치원",장림초등학교 병설유치원,부산광역시 사하구 장림번영로 103번길 10(장림동),부산광역시 사하구 장림동 182,35.08216968,128.9765357,부산광역시 사하구청,사하경찰서,N,0,11,2022-03-25
"유치원",감천초등학교 병설유치원,부산광역시 사하구 원양로 368-2(감천동),부산광역시 사하구 감천동 203,35.08257432,129.0071938,부산광역시 사하구청,사하경찰서,N,0,6,2022-03-25
"유치원",다송초등학교 병설유치원,부산광역시 사하구 다대로 381번길 17(다대동),부산광역시 사하구 다대동 93,35.06932612,128.9798387,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",몰운대초등학교 병설유치원,부산광역시 사하구 다대낙조 2길 110(다대동),부산광역시 사하구 다대동 1633,35.05504897,128.963185,부산광역시 사하구청,사하경찰서,N,0,10,2022-03-25
"유치원",사동초등학교 병설유치원,부산광역시 사하구 승학로 129-2(당리동),부산광역시 사하구 당리동 467-6,35.10450283,128.9806235,부산광역시 사하구청,사하경찰서,N,0,6,2022-03-25
"어린이집",효원어린이집,부산광역시 사하구 괴정로 267(괴정동),부산광역시 사하구 괴정동531-11,35.09704086,128.990576,부산광역시 사하구청,사하경찰서,N,0,6,2022-03-25
