"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",예람유치원,부산광역시 동래구 충렬대로202번가길 24 (수안동) 예람유치원,부산광역시 동래구 수안동 2-3,35.20122548,129.0826542,부산광역시 동래구,동래경찰서,N,,8,2022-05-13
"초등학교",예원초등학교,부산광역시 동래구 사직로 78 (사직동) 예원초등학교,부산광역시 동래구 사직동 1018,35.19588224,129.0573916,부산광역시 동래구,동래경찰서,Y,1,33,2022-05-13
"유치원",예인유치원,"부산광역시 동래구 쇠미로 37 (사직동, 삼정그린코아) 예인유치원",부산광역시 동래구 사직동 981-100,35.19738003,129.0531522,부산광역시 동래구,동래경찰서,Y,2,20,2022-05-13
"어린이집",예지어린이집,부산광역시 동래구 충렬대로100번길 117 (온천동) 10동 예지어린이집,부산광역시 동래구 온천동 1468-6,35.20205723,129.0730418,부산광역시 동래구,동래경찰서,N,,10,2022-05-13
"초등학교",온천초등학교,부산광역시 동래구 충렬대로107번길 124 (온천동) 온천초등학교,부산광역시 동래구 온천동 397-4,35.21255477,129.0736773,부산광역시 동래구,동래경찰서,Y,3,20,2022-05-13
"유치원",은성유치원,부산광역시 동래구 여고북로123번길 65-3 (온천동) 은성유치원,부산광역시 동래구 온천동 1449-9,35.20406075,129.0705181,부산광역시 동래구,동래경찰서,Y,1,8,2022-05-13
"어린이집",주영어린이집,부산광역시 동래구 시실로211번길 51 (명장동) 주영어린이집,부산광역시 동래구 명장동 302-1,35.20850731,129.0998218,부산광역시 동래구,동래경찰서,N,,10,2022-05-13
"초등학교",충렬초등학교,부산광역시 동래구 안락로125번길 22 (안락동) 충렬초등학교,부산광역시 동래구 안락동 467-1,35.20041739,129.1117016,부산광역시 동래구,동래경찰서,Y,7,15,2022-05-13
"어린이집",코끼리자연어린이집,부산광역시 동래구 칠산로 29 (칠산동) 코끼리자연어린이집,부산광역시 동래구 칠산동 37,35.20720049,129.0937239,부산광역시 동래구,동래경찰서,N,,10,2022-05-13
"유치원",한누리유치원,부산광역시 동래구 쇠미로71번길 47 (사직동) 한누리유치원,부산광역시 동래구 사직동 산598-21,35.20037943,129.0520375,부산광역시 동래구,동래경찰서,N,,4,2022-05-13
"어린이집",한독온천어린이집,부산광역시 동래구 석사북로95번길 72 (온천동) 한독온천어린이집,부산광역시 동래구 온천동 1218-7,35.20743972,129.0631326,부산광역시 동래구,동래경찰서,Y,1,8,2022-05-13
"어린이집",한마음어린이집,부산광역시 동래구 명안로78번길 9 (명장동) 한마음어린이집,부산광역시 동래구 명장동 136-13,35.20371241,129.1048531,부산광역시 동래구,동래경찰서,N,,10,2022-05-13
"유치원",해솔유치원,"부산광역시 동래구 명륜로236번길 9 (명륜동, 명륜동SKVIEW) 해솔유치원",부산광역시 동래구 명륜동 752,35.21425939,129.084954,부산광역시 동래구,동래경찰서,Y,2,6,2022-05-13
"어린이집",현대어린이집,부산광역시 동래구 동래로 98 (명륜동) 현대어린이집,부산광역시 동래구 명륜동 310-1,35.20736937,129.0831708,부산광역시 동래구,동래경찰서,N,,20,2022-05-13
"유치원",혜화병설유치원,부산광역시 동래구 명장로99번길 27 (명장동) 혜화병설유치원,부산광역시 동래구 명장동 산12,35.20140513,129.1130289,부산광역시 동래구,동래경찰서,N,,6,2022-05-13
"어린이집",혜화어린이집,부산광역시 동래구 명장로99번길 25-1 (명장동) 혜화어린이집,부산광역시 동래구 명장동 산12,35.20175211,129.1134549,부산광역시 동래구,동래경찰서,N,,6,2022-05-13
"초등학교",혜화초등학교,부산광역시 동래구 명장로99번길 25 (명장동) 혜화초등학교,부산광역시 동래구 명장동 산12,35.20226047,129.1132938,부산광역시 동래구,동래경찰서,N,,6,2022-05-13
"유치원",홍익유치원,부산광역시 동래구 명안로25번길 9 (안락동) 홍익유치원,부산광역시 동래구 안락동 447-21,35.19871321,129.1038419,부산광역시 동래구,동래경찰서,N,,6,2022-05-13
"유치원",민들레유치원,부산광역시 동래구 차밭골로49번길 41 (온천동) 민들레유치원,부산광역시 동래구 온천동 345-15,35.21597023,129.075666,부산광역시 동래구,동래경찰서,Y,0,7,2022-05-13
"초등학교",온샘초등학교,부산 동래구 충렬대로75번길 25 (온천동) 온샘초등학교,부산광역시 동래구 온천동 968-3,35.2095209367,129.0687105618,부산광역시 동래구,동래경찰서,Y,4,20,2022-05-13
"유치원",온샘초등학교병설유치원,부산 동래구 충렬대로75번길 25 (온천동) 온샘초등학교병설유치원,부산광역시 동래구 온천동 968-3,35.2095209367,129.0687105618,부산광역시 동래구,동래경찰서,N,,20,2022-05-13
