"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",수영로유치원,부산광역시 수영구 수영로679번길 9,,35.16638033,129.114368,부산광역시 수영구청,남부경찰서,Y,,8,2022-06-14
"유치원",에버그린,부산광역시 수영구 망미배산로 104-7,,35.17568303,129.0967838,부산광역시 수영구청,연제경찰서,Y,,6,2022-06-14
"유치원",남천유치원,부산광역시 수영구 남천서로14(남천동),,35.14351616,129.1071266,부산광역시 수영구청,남부경찰서,Y,,4~12,2022-06-14
"유치원",천사유치원,부산광역시 수영구 수영로427번길 15,,35.144304,129.1082535,부산광역시 수영구청,남부경찰서,Y,,4~12,2022-06-14
"유치원",평화유치원,부산광역시 수영구 연수로312번길 2,,35.171675,129.1043065,부산광역시 수영구청,연제경찰서,N,,4~12,2022-06-14
"유치원",호암유치원,부산광역시 수영구 수영로545번길 29,,35.154799,129.110787,부산광역시 수영구청,남부경찰서,Y,,6~8,2022-06-14
"어린이집",영주암어린이집,부산광역시 수영구 망미배산로76번나길 11,,35.17638465,129.099125,부산광역시 수영구청,연제경찰서,Y,,6~8,2022-06-14
"어린이집",광안,부산광역시 수영구 광일로29번가길 66,,35.160923,129.107123,부산광역시 수영구청,남부경찰서,Y,,6,2022-06-14
"어린이집",도산,부산광역시 수영구 무학로63번길 5,,35.161442,129.120507,부산광역시 수영구청,남부경찰서,Y,1,6~20,2022-06-14
"어린이집",동성큰사랑어린이집,부산광역시 수영구 황령산로8번길 6,,35.14779554,129.109744,부산광역시 수영구청,남부경찰서,Y,,6~8,2022-06-14
"어린이집",수아&영이어린이집,부산광역시 수영구 광안로35번길 9,,35.15601405,129.116138,부산광역시 수영구청,남부경찰서,Y,,6,2022-06-14
"어린이집",수영동산어린이집,부산광역시 수영구 망미번영로70번길 155,,35.16923128,129.1160253,부산광역시 수영구청,연제경찰서,Y,1,6,2022-06-14
"어린이집",중앙어린이집,부산광역시 수영구 황령산로 42,,35.14929409,129.106525,부산광역시 수영구청,남부경찰서,N,,8,2022-06-14
"어린이집",바다빛어린이집,부산광역시 수영구 민락수변로7번길 60,,35.15551931,129.1265241,부산광역시 수영구청,남부경찰서,Y,,7~11,2022-06-14
"유치원",수영초교병설유치원,부산광역시 수영구 광서로16번길 33(광안동),,35.1661244,129.112038,부산광역시 수영구청,남부경찰서,Y,,6,2022-06-14
"유치원",광안초교병설유치원,부산광역시 수영구 광안로21번가길 38,,35.15652651,129.1171796,부산광역시 수영구청,남부경찰서,Y,,5~16,2022-06-14
"유치원",민락초교병설유치원,부산광역시 수영구 광남로257번길 12(민락동),,35.1609477,129.126942,부산광역시 수영구청,남부경찰서,Y,,6~8,2022-06-14
"유치원",광남초교병설유치원,부산광역시 수영구 광안해변로 115(남천2동),,35.14507176,129.1134247,부산광역시 수영구청,남부경찰서,Y,,4~8,2022-06-14
